"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"KNL","Knoll, Inc.","23.09","1128094991.79","n/a","2004","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/knl",
"LAWS","Lawson Products, Inc.","23.24","202338293.08","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LZB","La-Z-Boy Incorporated","27.97","1431734289.64","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/lzb",
"LEG","Leggett & Platt, Incorporated","45.93","6327315054.66","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/leg",
"LAS","Lentuo International Inc.","0.48","15633098.88","n/a","2010","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/las",
"LAD","Lithia Motors, Inc.","99.63","2615354052.84","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/lad",
"LFUS","Littelfuse, Inc.","100.74","2292794347.02","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LOJN","LoJack Corporation","2.72","51554507.36","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn",
"LYTS","LSI Industries Inc.","8.2","198003071.2","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"MAGS","Magal Security Systems Ltd.","5.1899","84434597.2778","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MTEX","Mannatech, Incorporated","19.02","50898984.54","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MDWD","MediWound Ltd.","6.7","144387010","n/a","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mdwd",
"MIL","MFC Industrial Ltd.","3.88","244798015.36","n/a","n/a","Consumer Durables","Steel/Iron Ore","http://www.nasdaq.com/symbol/mil",
"MHK","Mohawk Industries, Inc.","185.28","13527136238.4","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/mhk",
"MUSA","Murphy USA Inc.","72.44","3314015399.92","n/a","2013","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/musa",
"NC","NACCO Industries, Inc.","52.84","296491897.84","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/nc",
"NSSC","NAPCO Security Technologies, Inc.","5.69","108538092.84","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nssc",
"NAII","Natural Alternatives International, Inc.","5.36","37085250.4","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NHTC","Natural Health Trends Corp.","18","224682408","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/nhtc",
"NTZ","Natuzzi, S.p.A.","1.62","88861932.9","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntz",
"NJ","Nidec Corporation (Nihon Densan Kabushiki Kaisha)","16.87","18939504374.28","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/nj",
"NTK","Nortek Inc.","87.83","1427945936.78","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntk",
"NVFY","Nova Lifestyle, Inc","2.57","53817118.41","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/nvfy",
"MIFI","Novatel Wireless, Inc.","4.67","214539141.53","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mifi",
"NMRX","Numerex Corp.","11.52","218880000","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"NUTR","Nutraceutical International Corporation","19.89","191641363.29","n/a","1998","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nutr",
"OBCI","Ocean Bio-Chem, Inc.","4.02","35835381.48","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"ODC","Oil-Dri Corporation Of America","33.2","235120275.2","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/odc",
"OMG","OM Group, Inc.","31.4","949552076.8","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/omg",
"ONP","Orient Paper, Inc.","1.75","35553700","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/onp",
"OESX","Orion Energy Systems, Inc.","3.23","88555227.17","n/a","2007","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"OI","Owens-Illinois, Inc.","23.54","3865789340.38","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/oi",
"PKG","Packaging Corporation of America","76.24","7491493202.72","n/a","2000","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/pkg",
"PAG","Penske Automotive Group, Inc.","52.67","4757383567.17","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/pag",
"PPSI","Pioneer Power Solutions, Inc.","8.55","61322780.25","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/ppsi",
"POOL","Pool Corporation","68.5","2987965342","n/a","1995","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/pool",
"POWL","Powell Industries, Inc.","33.76","407135201.92","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/powl",
"RBC","Regal Beloit Corporation","78.62","3515889308.94","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/rbc",
"RVLT","Revolution Lighting Technologies, Inc.","1.16","151098735.96","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/rvlt",
"RITT","RIT Technologies Ltd.","1.15","17872501.9","n/a","1997","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ritt",
"RITTW","RIT Technologies Ltd.","0.24","0","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/rittw",
"RCPI","Rock Creek Pharmaceuticals, Inc.","0.1","20173483.4","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/rcpi",
"RKT","Rock-Tenn Company","63.08","8826198512.96","n/a","1994","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/rkt",
"RUSHA","Rush Enterprises, Inc.","27.9","1113306506.1","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","24.85","991600956.15","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb",
"SCHN","Schnitzer Steel Industries, Inc.","16.33","437389888.87","n/a","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"SCSS","Select Comfort Corporation","33.92","1786566400","n/a","1998","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/scss",
"SIAL","Sigma-Aldrich Corporation","138.51","16546387840.29","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/sial",
"SLGN","Silgan Holdings Inc.","58.17","3676692263.79","n/a","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"AOS","Smith (A.O.) Corporation","65.36","4984936219.04","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos",
"SODA","SodaStream International Ltd.","19.28","404836716.4","n/a","2010","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/soda",
"SAH","Sonic Automotive, Inc.","25.14","1280498735.1","n/a","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/sah",
"SON","Sonoco Products Company","45.58","4595407369.26","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/son",
"STLY","Stanley Furniture Company, Inc.","3.1","46369536.5","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/stly",
"SCS","Steelcase Inc.","18.98","2305452903.26","n/a","1998","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/scs",
"SUMR","Summer Infant, Inc.","2.94","54216345.96","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sumr",
"TCPI","TCP International Holdings Ltd.","2.26","62593610.88","n/a","2014","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/tcpi",
"TGLS","Tecnoglass Inc.","9","219626397","n/a","2012","Consumer Durables","Electronic Components","http://www.nasdaq.com/symbol/tgls",
"TPX","Tempur Sealy International, Inc.","57.36","3496573479.84","n/a","2003","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tpx",
"DXYN","The Dixie Group, Inc.","9","141944526","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn",
"GT","The Goodyear Tire & Rubber Company","26.82","7235059510.62","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt",
"TTHI","Transition Therapeutics, Inc.","6.8295","265362209.8845","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/tthi",
"TA","TravelCenters of America LLC","17.58","674111393.64","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ta",
"TANN","TravelCenters of America LLC","25.8","0","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tann",
"TANO","TravelCenters of America LLC","26.18","0","n/a","2014","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tano",
"HEAR","Turtle Beach Corporation","1.98","83215422.18","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear",
"USNA","USANA Health Sciences, Inc.","114.19","1445495125.96","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/usna",
"UTSI","UTStarcom Holdings Corp","2.64","105013534.56","n/a","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi",
"VII","Vicon Industries, Inc.","1.62","14818841.46","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vii",
"VIRC","Virco Manufacturing Corporation","2.68","39805075.2","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/virc",
"VCRA","Vocera Communications, Inc.","9.7","249170651.2","n/a","2012","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vcra",
"VWR","VWR Corporation","25.56","3357528372","n/a","2014","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/vwr",
"WSO","Watsco, Inc.","125.23","4387533484.46","n/a","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso",
"WSO/B","Watsco, Inc.","125.43","0","n/a","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso/b",
"WMAR","West Marine, Inc.","9.74","238471676.3","n/a","1993","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/wmar",
"WHR","Whirlpool Corporation","200.38","15650212814.22","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/whr",
"WLFC","Willis Lease Finance Corporation","19.27","160554807.31","n/a","1996","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/wlfc",
"XGTI","XG Technology, Inc","0.26","6503666.78","n/a","2013","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xgti",
"XGTIW","XG Technology, Inc","0.18","0","n/a","2013","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xgtiw",
"ZEP","Zep Inc.","17.11","394381359.38","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/zep",
