"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AAT","American Assets Trust, Inc.","43.24","1883852862.6","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aat",
"ACC","American Campus Communities Inc","43.36","4869382200","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acc",
"AGNC","American Capital Agency Corp.","21.42","7556734103.94","n/a","2008","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/agnc",
"AGNCB","American Capital Agency Corp.","25.31","8929082174.17","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/agncb",
"AGNCP","American Capital Agency Corp.","26.36","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/agncp",
"MTGE","American Capital Mortgage Investment Corp.","18.02","921991534.04","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtge",
"MTGEP","American Capital Mortgage Investment Corp.","25.1336","50267200","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtgep",
"AEO","American Eagle Outfitters, Inc.","17.02","3319275682.46","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/aeo",
"AMH","American Homes 4 Rent","16.69","3529718380.49","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amh",
"AMH^A","American Homes 4 Rent","25.5","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amh^a",
"APEI","American Public Education, Inc.","30.86","531584639.1","n/a","2007","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apei",
"ARCP","American Realty Capital Properties, Inc.","9.92","8979521355.2","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arcp",
"ARCPP","American Realty Capital Properties, Inc.","24.04","1033720000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arcpp",
"ARPI","American Residential Properties, Inc.","18.42","593037057.6","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arpi",
"AMT","American Tower Corporation (REIT)","96.78","40895224792.08","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amt",
"APU","AmeriGas Partners, L.P.","47.35","4398286053.15","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/apu",
"AXR","AMREP Corporation","5.16","41571302.64","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/axr",
"ANGI","Angie&#39;s List, Inc.","5.95","348174228.15","n/a","2011","Consumer Services","Advertising","http://www.nasdaq.com/symbol/angi",
"ANN","ANN INC.","40.99","1874044108.56","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ann",
"NLY","Annaly Capital Management Inc","10.45","9903212099.55","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nly",
"ANH","Anworth Mortgage Asset  Corporation","5.12","544044753.92","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/anh",
"AIV","Apartment Investment and Management Company","38.96","6088581607.52","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aiv",
"ARI","Apollo Commercial Real Estate Finance","17.28","983239637.76","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ari",
"APOL","Apollo Education Group, Inc.","18.44","1985125524.32","n/a","1994","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apol",
"AMTG","Apollo Residential Mortgage, Inc.","15.96","512125198.2","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amtg",
"ARCI","Appliance Recycling Centers of America, Inc.","2.15","12471758.7","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/arci",
"APDN","Applied DNA Sciences Inc","2.65","46015135.3","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdn",
"APDNW","Applied DNA Sciences Inc","1.14","0","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdnw",
"ARMK","Aramark","31.4","7459063594.4","n/a","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/armk",
"ABR","Arbor Realty Trust","7.05","355865021.4","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abr",
"ABRN","Arbor Realty Trust","25.14","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abrn",
"ARC","ARC Document Solutions, Inc.","9.14","428083845.98","n/a","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/arc",
"ARCO","Arcos Dorados Holdings Inc.","5.52","1160390790.96","n/a","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arco",
"ACRE","Ares Commercial Real Estate Corporation","11.03","315282567.85","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acre",
"ARKR","Ark Restaurants Corp.","24.605","83287383.69","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr",
"ARR","ARMOUR Residential REIT, Inc.","3.19","1126591721.31","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arr",
"ASNA","Ascena Retail Group, Inc.","14.26","2320444453.9","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna",
"ASCMA","Ascent Capital Group, Inc.","40.82","552926697.7","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma",
"AHP","Ashford Hospitality Prime, Inc.","17.09","410554761.91","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ahp",
"AHT","Ashford Hospitality Trust Inc","9.86","987066536.48","n/a","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aht",
"AINC","Ashford Inc.","112","222527312","n/a","2014","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ainc",
"ASPN","Aspen Aerogels, Inc.","7.48","171982202.04","n/a","2014","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/aspn",
"AEC","Associated Estates Realty Corporation","24.78","1430196805.38","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aec",
"ATAI","ATA Inc.","3.89","48520277.31","12473079","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai",
"AZO","AutoZone, Inc.","689.11","21860879096.72","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/azo",
"AVB","AvalonBay Communities, Inc.","174.74","23074392012.18","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/avb",
"CAR","Avis Budget Group, Inc.","57.44","6096513530.56","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/car",
"BCOM","B Communications Ltd.","16.5","493169242.5","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/bcom",
"BKS","Barnes & Noble, Inc.","23.36","1492574328.64","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bks",
"BECN","Beacon Roofing Supply, Inc.","31.71","1569379301.91","n/a","2004","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","5.03","116207260.05","n/a","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/bbgi",
"BBBY","Bed Bath & Beyond Inc.","76.8","14254188288","n/a","1992","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/bbby",
"BEL","Belmond Ltd.","12.69","1549972145.25","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/bel",
"BBY","Best Buy Co., Inc.","38.22","13406047161.78","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/bby",
"BGFV","Big 5 Sporting Goods Corporation","13.28","293610109.6","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bgfv",
"BIG","Big Lots, Inc.","49","2619162749","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/big",
"BH","Biglari Holdings Inc.","423.37","874515612.22","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bh",
"BMR","Biomed Realty Trust","22.55","4593715522","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bmr",
"BPTH","Bio-Path Holdings, Inc.","1.77","158880283.44","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bpth",
"BJRI","BJ&#39;s Restaurants, Inc.","51.29","1347193705.74","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bjri",
"BLMN","Bloomin&#39; Brands, Inc.","24.01","3035487347.62","n/a","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/blmn",
"NILE","Blue Nile, Inc.","28.99","344183050.25","n/a","2004","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/nile",
"BRG","Bluerock Residential Growth REIT, Inc.","13.45","177433435.65","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/brg",
"BOBE","Bob Evans Farms, Inc.","46.66","1103226707","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bobe",
"WIFI","Boingo Wireless, Inc.","8.15","296321880.95","n/a","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wifi",
"BCC","Boise Cascade, L.L.C.","37","1462503144","n/a","2013","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/bcc",
"BONA","Bona Film Group Limited","7.95","228392640.3","28728634","2010","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/bona",
"BAMM","Books-A-Million, Inc.","2.77","41594549.91","n/a","1992","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bamm",
"BOOT","Boot Barn Holdings, Inc.","23.95","615735196.3","n/a","2014","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/boot",
"BAH","Booz Allen Hamilton Holding Corporation","28.71","4262401554.84","n/a","2010","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/bah",
"BXP","Boston Properties, Inc.","140.93","21588771169.79","n/a","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bxp",
"BWL/A","Bowl America, Inc.","14.73","0","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/bwl/a",
"BYD","Boyd Gaming Corporation","14.15","1558080498.4","n/a","1993","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/byd",
"BDN","Brandywine Realty Trust","15.92","2860814814.16","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bdn",
"BBRG","Bravo Brio Restaurant Group, Inc.","15.43","233941142.64","n/a","2010","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bbrg",
"BPI","Bridgepoint Education, Inc.","9.58","435230953.48","n/a","2009","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/bpi",
"EAT","Brinker International, Inc.","61.82","3901991852","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/eat",
"BRX","Brixmor Property Group Inc.","26.44","7861132233.44","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/brx",
"BAM","Brookfield Asset Management Inc","54.76","34565965932.76","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/bam",
"BOXC","Brookfield Canada Office Properties","23.71","621848287.18","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/boxc",
"BIP","Brookfield Infrastructure Partners LP","45.78","6881572048.68","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/bip",
"BRT","BRT Realty Trust","7.02","98989413.12","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/brt",
"BKE","Buckle, Inc. (The)","50.98","2466397258.94","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/bke",
"BWLD","Buffalo Wild Wings, Inc.","178.49","3380992028.57","n/a","2003","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bwld",
"BBW","Build-A-Bear Workshop, Inc.","19.96","347546553.92","n/a","2004","Consumer Services","Recreational Products/Toys","http://www.nasdaq.com/symbol/bbw",
"BLDR","Builders FirstSource, Inc.","6.98","685617326.44","n/a","2005","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/bldr",
"BURL","Burlington Stores, Inc.","58.16","4376812305.12","n/a","2013","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/burl",
"CAB","Cabela&#39;s Inc","57.12","4064466020.16","n/a","2004","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/cab",
"CVC","Cablevision Systems Corporation","18.16","4979749375.84","n/a","1986","Consumer Services","Television Services","http://www.nasdaq.com/symbol/cvc",
"CACQ","Caesars Acquisition Company","6.45","879695466.3","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cacq",
"CZR","Caesars Entertainment Corporation","10.91","1578430117.61","n/a","2012","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/czr",
"PRSS","CafePress Inc.","3.94","68445754.86","n/a","2012","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prss",
"CALX","Calix, Inc","8.64","447596729.28","n/a","2010","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/calx",
"ABCD","Cambium Learning Group, Inc.","3.19","145087481.11","n/a","n/a","Consumer Services","Publishing","http://www.nasdaq.com/symbol/abcd",
"CPT","Camden Property Trust","78.52","7059279432.92","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cpt",
"CPHC","Canterbury Park Holding Corporation","10.22","43065822.94","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/cphc",
"CPLA","Capella Education Company","66.92","818555268.16","n/a","2006","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/cpla",
"BXMT","Capital Trust, Inc.","28.24","1645545590.72","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bxmt",
"CMO","Capstead Mortgage Corporation","11.81","1131540310.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cmo",
"CRCM","Care.com, Inc.","7.42","235591210.54","n/a","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/crcm",
"CECO","Career Education Corporation","5.01","338273702.01","n/a","1998","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceco",
"CTRE","CareTrust REIT, Inc.","14.25","449804484.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ctre",
"CKEC","Carmike Cinemas, Inc.","33.78","824908512.06","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/ckec",
"CCL","Carnival Corporation","47.97","28431250699.41","n/a","1987","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/ccl",
"CUK","Carnival Corporation","49.01","39636380138.68","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/cuk",
"CSV","Carriage Services, Inc.","23.54","528091063.5","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/csv",
"TAST","Carrols Restaurant Group, Inc.","8.27","293478821.47","n/a","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/tast",
"CRTN","Cartesian, Inc.","3.54","31176854.34","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/crtn",
"CSH","Cash America International, Inc.","23.58","673616368.08","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/csh",
"CTT","CatchMark Timber Trust, Inc.","11.67","498066497.4","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ctt",
"CATO","Cato Corporation (The)","38.85","1084622419.65","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/cato",
"CBL","CBL & Associates Properties, Inc.","19.79","3374073370.66","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cbl",
"CBS","CBS Corporation","61.16","30413170810","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cbs",
"CDW","CDW Corporation","36.67","6326593142.55","n/a","2013","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/cdw",
"FUN","Cedar Fair, L.P.","57.89","3232009988.55","n/a","1987","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/fun",
"CDR","Cedar Realty Trust, Inc.","7.56","642052073.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cdr",
"CNCO","Cencosud S.A.","7.37","6949231864.19","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cnco",
"CETV","Central European Media Enterprises Ltd.","2.73","369465254.34","n/a","1994","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cetv",
"CNTY","Century Casinos, Inc.","5.37","130926276.09","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cnty",
"GIB","CGI Group, Inc.","43.01","12111250371.99","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/gib",
"CSG","Chambers Street Properties","7.92","1876411746","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/csg",
"HOTR","Chanticleer Holdings, Inc.","2.34","16942379.22","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/hotr",
"HOTRW","Chanticleer Holdings, Inc.","0.34","0","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/hotrw",
"CHTR","Charter Communications, Inc.","189.575","21250415501.825","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/chtr",
"CLDT","Chatham Lodging Trust (REIT)","29.67","1136310175.29","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cldt",
"CHGG","Chegg, Inc.","7.85","663334404.3","n/a","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/chgg",
"CHMI","Cherry Hill Mortgage Investment Corporation","17.77","133444579.11","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chmi",
"CHSP","Chesapeake Lodging Trust","33.87","1864563788.13","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chsp",
"CHS","Chico&#39;s FAS, Inc.","17.71","2730172909.31","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/chs",
"PLCE","Children&#39;s Place, Inc. (The)","64.16","1337598890.08","n/a","1997","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/plce",
"CIM","Chimera Investment Corporation","3.14","3227219601.02","n/a","2007","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cim",
"CALI","China Auto Logistics Inc.","1.18","4760584.92","n/a","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/cali",
"DL","China Distance Education Holdings Limited","17.05","609019060.65","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/dl",
"HTHT","China Lodging Group, Limited","20.22","595101270.18","29431319","2010","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/htht",
"CNYD","China Yida Holding, Co.","2.16","8455492.8","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/cnyd",
"CMG","Chipotle Mexican Grill, Inc.","652.39","20255974908.86","n/a","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cmg",
"CHH","Choice Hotels International, Inc.","63.02","3616424378.88","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/chh",
"CBK","Christopher & Banks Corporation","6.02","222315108.4","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/cbk",
"CHSCL","CHS Inc","27.93","0","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscl",
"CHSCM","CHS Inc","26.12","496280000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscm",
"CHSCN","CHS Inc","27.24","457632000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscn",
"CHSCO","CHS Inc","28.68","324633939","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chsco",
"CHSCP","CHS Inc","31.2001","225647172.8258","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscp",
"CHDN","Churchill Downs, Incorporated","116.57","2055524622.01","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/chdn",
"CHUY","Chuy&#39;s Holdings, Inc.","22.94","377154383.64","n/a","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/chuy",
"CMCT","CIM Commercial Trust Corporation","18.08","1764275291.84","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cmct",
"CNK","Cinemark Holdings Inc","44.6","5160239936.2","n/a","2007","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/cnk",
"CTRN","Citi Trends, Inc.","26.8","417500235.6","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ctrn",
"CIO","City Office REIT, Inc.","13.05","160242385.5","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cio",
"CVEO","Civeo Corporation","2.92","313553839.84","n/a","2014","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cveo",
"CCO","Clear Channel Outdoor Holdings, Inc.","9.86","3551815354.66","n/a","2005","Consumer Services","Advertising","http://www.nasdaq.com/symbol/cco",
"MYCC","ClubCorp Holdings, Inc.","19.23","1242972336.81","n/a","2013","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mycc",
"CNV","Cnova N.V.","6.3","2765164197.6","n/a","2014","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/cnv",
"CLNY","Colony Capital, Inc","26.06","2873528051","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/clny",
"CXP","Columbia Property Trust, Inc.","27.23","3406227194.79","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxp",
"CCV","Comcast Corporation","25.82","0","n/a","2012","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccv",
"CCZ","Comcast Corporation","46.9","0","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccz",
