"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"RCKY","Rocky Brands, Inc.","21.9","165553597.5","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","14.09","85845100.34","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"SANW","S&W Seed Company","4.61","0","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanw",
"SANWZ","S&W Seed Company","0.108","0","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanwz",
"SAFM","Sanderson Farms, Inc.","83.59","1937133133.39","n/a","1987","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/safm",
"SENEA","Seneca Foods Corp.","30.7","329506569.1","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","32","343459616","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SQBG","Sequential Brands Group, Inc.","12.01","472573623.45","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"SKX","Skechers U.S.A., Inc.","73.05","3800155526.7","n/a","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx",
"SKUL","Skullcandy, Inc.","11.465","323970093.545","n/a","2011","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/skul",
"SPU","SkyPeople Fruit Juice, Inc.","1.18","31460568.82","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/spu",
"LNCE","Snyder&#39;s-Lance, Inc.","32.4","2281670305.2","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/lnce",
"SNE","Sony Corp Ord","27.85","31990721791.3","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/sne",
"SPTN","SpartanNash Company","32.26","1220022132.42","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/sptn",
"SHOO","Steven Madden, Ltd.","38.2","2432243698.2","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/shoo",
"SGC","Superior Uniform Group, Inc.","19.56","265898033.64","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sgc",
"SYUT","Synutra International, Inc.","6.76","387352819.88","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/syut",
"SYY","Sysco Corporation","37.64","22295780771.24","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/syy",
"TAIT","Taitron Components Incorporated","0.9699","5373009.3444","n/a","1995","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tait",
"TLF","Tandy Leather Factory, Inc.","8.79","90378938.22","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tlf",
"TEL","TE Connectivity Ltd.","70.67","28707628670.89","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tel",
"TESS","TESSCO Technologies Incorporated","24.34","199240643.86","n/a","1994","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tess",
"CHEF","The Chefs&#39; Warehouse, Inc.","22.55","564189476.95","n/a","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef",
"HAIN","The Hain Celestial Group, Inc.","63.86","6495579672.96","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain",
"THO","Thor Industries, Inc.","63.95","3414262553.85","n/a","n/a","Consumer Non-Durables","Homebuilding","http://www.nasdaq.com/symbol/tho",
"TOF","Tofutti Brands Inc.","4.11","21181731.66","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/tof",
"TR","Tootsie Roll Industries, Inc.","33.86","1259651729.04","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/tr",
"THS","Treehouse Foods, Inc.","86.16","3686815177.44","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ths",
"THST","Truett-Hurst, Inc.","2.9","11159185.5","n/a","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst",
"TUMI","Tumi Holdings, Inc.","24.23","1644462647.41","n/a","2012","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tumi",
"TUP","Tupperware Brands Corporation","69.32","3453684955.4","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/tup",
"TSN","Tyson Foods, Inc.","38.63","14470168910.45","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/tsn",
"TSNU","Tyson Foods, Inc.","48.85","0","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/tsnu",
"UA","Under Armour, Inc.","79.41","14239321087.14","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ua",
"UFI","Unifi, Inc.","36.66","666685305.78","n/a","n/a","Consumer Non-Durables","Textiles","http://www.nasdaq.com/symbol/ufi",
"UNFI","United Natural Foods, Inc.","76.54","3832771345.62","n/a","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UG","United-Guardian, Inc.","18.74","86137266.86","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"UEIC","Universal Electronics Inc.","56.78","902467565.8","n/a","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic",
"UUU","Universal Security Instruments, Inc.","5.74","13275971.38","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/uuu",
"VFC","V.F. Corporation","75.48","32115826390.08","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vfc",
"VPCO","Vapor Corp.","1.05","17390006.55","n/a","n/a","Consumer Non-Durables","Tobacco","http://www.nasdaq.com/symbol/vpco",
"WOOF","VCA Inc. ","54.1","4485804506.4","n/a","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof",
"VGR","Vector Group Ltd.","22.29","2601879736.14","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/vgr",
"VRA","Vera Bradley, Inc.","16.15","650984229.15","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra",
"VCO","Vina Concha Y Toro","41.5","1550037408.5","n/a","1994","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/vco",
"VSI","Vitamin Shoppe, Inc","40.74","1221708594.12","n/a","2009","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/vsi",
"VOXX","VOXX International Corporation","9.05","218328887.95","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/voxx",
"WCC","WESCO International, Inc.","69.68","3105146216.64","n/a","1999","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/wcc",
"WEYS","Weyco Group, Inc.","30","324400080","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/weys",
"WWAV","Whitewave Foods Company (The)","44.65","7788426529.25","n/a","2012","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/wwav",
"WVVI","Willamette Valley Vineyards, Inc.","6.15","30133696.2","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/wvvi",
"WGO","Winnebago Industries, Inc.","21.12","568788105.6","n/a","n/a","Consumer Non-Durables","Homebuilding","http://www.nasdaq.com/symbol/wgo",
"WWW","Wolverine World Wide, Inc.","33.15","3417350094.6","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/www",
"ZA","Zuoan Fashion Limited","0.78","21698841.84","n/a","2011","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/za",
