Ticker&Date,Title
AEC20141128,1
AEC20141209,1
AEC20150205,1
AEC20150420,1
AEGN20141006,1
AEGN20150227,1
AEGN20150305,1
AEGN20150307,1
AEGN20150310,2
AEGN20150313,1
AEGN20150407,1
AEGN20150410,1
AEGN20150413,1
AEGR20140812,1
AEGR20140825,1
AEGR20141015,1
AEGR20141106,1
AEGR20150205,1
AEGR20150206,1
AEGR20150228,1
AEGR20150330,1
AEGR20150402,1
AEGR20150420,1
AEIS20150323,1
AEIS20150324,1
AEIS20150325,1
AEIS20150406,1
AEIS20150413,1
AEIS20150414,1
AEIS20150417,2
AEIS20150418,1
AEIS20150420,1
AEO20150305,1
AEO20150325,2
AEO20150331,1
AEO20150402,1
AEO20150415,2
AEO20150416,1
AEO20150420,2
AER20130401,1
AER20130528,1
AER20131021,1
AER20140611,1
AER20140828,1
AER20150219,1
AER20150320,1
AER20150323,1
AER20150409,1
AER20150413,1
AGEN20140701,1
AGEN20140725,1
AGEN20150109,1
AGEN20150114,1
AGEN20150320,2
AGEN20150325,1
AGEN20150331,1
AGEN20150420,2
AGI20150122,1
AGI20150202,1
AGI20150211,1
AGI20150220,1
AGI20150402,1
AGI20150411,1
AGI20150413,1
AGI20150415,1
AGI20150417,1
AGI20150420,1
AHI.V20150211,1
AHI.V20150302,1
AHI.V20150420,2
AHI.V20150421,6
AHL20130827,1
AHL20140904,1
AHL20141023,1
AHL20150217,1
AHL20150319,1
AHL20150401,1
AHL20150407,1
AHL20150409,1
AHL20150414,1
AHL20150420,1
AIA.V20101104,1
AIA.V20110404,1
AIA.V20121122,1
AIA.V20130302,1
AIA.V20141205,1
AIA.V20150116,2
AIA.V20150202,1
AIA.V20150414,1
AIMC20131125,1
AIMC20140912,1
AIMC20141111,1
AIMC20141205,1
AIMC20150210,1
AIMC20150219,1
AIMC20150223,1
AIMC20150313,1
AIMC20150318,1
AIMC20150319,1
AIR20140924,1
AIR20150225,1
AIR20150317,1
AIR20150331,1
AIR20150402,1
AIR20150412,1
AIR20150413,1
AIR20150419,2
AIR20150420,1
AIRM20141016,1
AIRM20141023,1
AIRM20150121,1
AIRM20150227,1
AIRM20150319,1
AIRM20150408,1
AIRM20150413,2
AIRM20150414,1
AIRM20150415,1
AIRT20150323,1
AIRT20150325,1
AIRT20150326,1
AIRT20150327,2
AIRT20150331,1
AIRT20150407,2
AIRT20150410,1
AIRT20150417,1
AKAM20150114,1
AKAM20150212,1
AKAM20150316,1
AKAM20150325,1
AKAM20150408,1
AKAM20150409,1
AKAM20150413,1
AKAM20150415,1
AKAM20150416,1
AKAM20150417,1
AKR20131203,1
AKR20140103,1
AKR20140826,1
AKR20141128,1
AKR20141210,1
AKR20150129,1
AKR20150305,1
AKR20150330,1
AKR20150402,1
AKR20150413,1
ALGN20141021,1
ALGN20141023,1
ALGN20141217,1
ALGN20150127,1
ALGN20150325,1
ALGN20150326,1
ALGN20150407,1
ALGN20150409,1
ALGN20150413,1
ALGN20150417,1
ALNY20141106,1
ALNY20150213,1
ALNY20150318,2
ALNY20150325,1
ALNY20150407,1
ALNY20150413,2
ALNY20150416,1
ALNY20150419,1
ALTR20150327,1
ALTR20150330,3
ALTR20150410,2
ALTR20150412,1
ALTR20150414,2
ALTR20150420,1
ALTV20140902,1
ALTV20141114,1
ALTV20150303,1
ALTV20150313,1
ALTV20150317,2
ALTV20150319,1
ALTV20150320,1
ALTV20150324,1
ALTV20150331,1
AMAT20150325,2
AMAT20150331,1
AMAT20150406,1
AMAT20150410,1
AMAT20150416,1
AMAT20150417,1
AMAT20150420,3
AMBC20101108,1
AMBC20130515,1
AMBC20131224,1
AMBC20150302,1
AMBC20150401,1
AMBC20150402,1
AMBC20150408,4
AMBR20140314,1
AMBR20140322,1
AMBR20140703,1
AMBR20140717,1
AMBR20150311,1
AMBR20150325,2
AMBR20150414,1
AMBR20150416,1
AMBR20150420,1
AMDA20141013,1
AMDA20141111,1
AMDA20141208,1
AMDA20150120,1
AMDA20150210,1
AMDA20150219,1
AMDA20150305,1
AMDA20150317,1
AMDA20150412,1
AMDA20150420,1
AMOT20130415,1
AMOT20130822,1
AMOT20131129,1
AMOT20140711,1
AMOT20141113,1
AMOT20150311,1
AMOT20150313,1
AMOT20150323,1
AMOT20150326,1
AMOT20150413,1
AMRE20121013,1
AMRE20140710,1
AMRE20141022,1
AMRE20141101,2
AMRE20141105,1
AMRE20150112,1
AMRE20150129,1
AMRE20150211,1
AMRE20150218,1
AMT20140523,1
AMT20140919,1
AMT20141016,1
AMT20141112,1
AMT20141212,1
AMT20150121,1
AMT20150122,1
AMT20150128,1
AMT20150312,1
AMT20150317,1
ANAC20141009,1
ANAC20150302,1
ANAC20150313,2
ANAC20150324,1
ANAC20150326,1
ANAC20150404,1
ANAC20150414,1
ANAC20150418,2
ANDE20140206,1
ANDE20141106,1
ANDE20141217,1
ANDE20150209,1
ANDE20150210,1
ANDE20150227,1
ANDE20150320,2
ANDE20150327,1
ANDE20150417,1
ANFI20140414,1
ANFI20150128,1
ANFI20150209,1
ANFI20150213,1
ANFI20150225,1
ANFI20150227,1
ANFI20150302,1
ANFI20150306,1
ANFI20150311,1
ANFI20150327,1
ANGI20150331,1
ANGI20150408,1
ANGI20150415,2
ANGI20150416,1
ANGI20150417,2
ANGI20150420,3
ANGO20140409,1
ANGO20141202,1
ANGO20150408,1
ANGO20150409,2
ANGO20150410,1
ANGO20150412,1
ANGO20150413,2
ANGO20150420,1
ANIK20140313,1
ANIK20140415,1
ANIK20140730,1
ANIK20150211,1
ANIK20150212,2
ANIK20150219,1
ANIK20150226,1
ANIK20150317,1
ANIK20150417,1
ANTH20141006,1
ANTH20150309,1
ANTH20150316,1
ANTH20150317,1
ANTH20150318,1
ANTH20150323,1
ANTH20150407,1
ANTH20150413,1
ANTH20150414,1
ANTH20150420,1
ANW20131017,1
ANW20140116,1
ANW20141124,1
ANW20150113,1
ANW20150120,1
ANW20150206,1
ANW20150302,1
ANW20150316,1
ANW20150325,2
APA20120611,1
APA20140828,1
APA20141230,1
APA20150108,1
APA20150112,1
APA20150302,1
APA20150318,1
APA20150325,1
APA20150327,1
APA20150407,1
APAM20141110,1
APAM20141111,1
APAM20150217,1
APAM20150302,2
APAM20150303,1
APAM20150409,1
APAM20150410,1
APAM20150417,1
APAM20150420,1
APL20141013,1
APL20141110,1
APL20141121,1
APL20150204,1
APL20150209,1
APL20150219,1
APL20150220,1
APL20150223,1
APL20150227,1
APL20150417,1
AR20121015,1
AR20140416,1
AR20140814,1
AR20140822,1
AR20150113,1
AR20150120,1
AR20150126,1
AR20150220,1
AR20150415,1
AR20150418,1
ARAY20131202,1
ARAY20140327,1
ARAY20150305,1
ARAY20150324,1
ARAY20150403,1
ARAY20150411,1
ARAY20150414,3
ARAY20150416,1
ARCI20140814,1
ARCI20141103,1
ARCI20141222,1
ARCI20150108,1
ARCI20150211,1
ARCI20150213,1
ARCI20150320,1
ARCI20150331,1
ARCI20150414,1
ARCI20150420,1
ARCP20150325,1
ARCP20150327,1
ARCP20150330,1
ARCP20150406,1
ARCP20150409,1
ARCP20150413,1
ARCP20150415,2
ARCP20150418,1
ARCP20150419,1
ARE20101104,1
ARE20120306,1
ARE20130802,1
ARE20140407,1
ARE20140909,1
ARE20141111,2
ARE20150126,1
ARE20150413,1
ARE20150417,1
ARIA20150325,1
ARIA20150331,1
ARIA20150406,2
ARIA20150408,1
ARIA20150415,1
ARIA20150417,1
ARIA20150418,1
ARIA20150420,1
ARIA20150421,1
ARII20140924,1
ARII20141016,1
ARII20141029,1
ARII20141208,1
ARII20150210,1
ARII20150218,1
ARII20150317,2
ARII20150406,1
ARII20150415,1
ARRS20141111,1
ARRS20150123,1
ARRS20150219,1
ARRS20150401,1
ARRS20150403,1
ARRS20150414,1
ARRS20150415,1
ARRS20150417,2
ARRS20150420,1
ARWR20141009,1
ARWR20150101,1
ARWR20150202,1
ARWR20150212,1
ARWR20150223,1
ARWR20150402,1
ARWR20150407,1
ARWR20150413,1
ARWR20150414,1
ARWR20150417,1
ASNA20140813,1
ASNA20140909,1
ASNA20141020,1
ASNA20141202,1
ASNA20150211,1
ASNA20150302,1
ASNA20150320,1
ASNA20150416,1
ASNA20150418,1
ASNA20150420,1
ASPS20141022,1
ASPS20141222,1
ASPS20150116,1
ASPS20150126,1
ASPS20150209,1
ASPS20150304,1
ASPS20150323,1
ASPS20150407,1
ASPS20150410,1
ASPS20150413,1
ASTI20141028,1
ASTI20150219,1
ASTI20150306,1
ASTI20150318,1
ASTI20150319,1
ASTI20150320,1
ASTI20150326,1
ASTI20150414,1
ASTI20150420,2
ATEN20140321,1
ATEN20150108,1
ATEN20150209,1
ATEN20150211,1
ATEN20150218,1
ATEN20150309,2
ATEN20150407,1
ATEN20150420,2
ATOS20140124,1
ATOS20140304,1
ATOS20140903,1
ATOS20140923,1
ATOS20141205,1
ATOS20141216,1
ATOS20141219,1
ATOS20150119,1
ATOS20150226,1
ATOS20150324,1
ATR20120112,1
ATR20120815,1
ATR20141007,1
ATR20141103,1
ATSG20140723,1
ATSG20141204,1
ATSG20150304,1
ATSG20150311,1
ATSG20150312,1
ATSG20150403,2
ATSG20150406,1
ATSG20150407,1
ATSG20150413,1
ATU20130910,1
ATU20141215,1
ATU20141219,1
ATU20141224,1
ATU20150311,1
ATU20150402,1
ATU20150406,1
ATU20150407,1
ATU20150410,1
ATU20150414,1
ATVI20141006,1
ATVI20150129,1
ATVI20150205,1
ATVI20150324,1
ATVI20150325,1
ATVI20150401,1
ATVI20150410,1
ATVI20150415,2
ATVI20150420,1
ATW20110624,1
ATW20130322,1
ATW20131204,1
ATW20140313,1
ATW20140605,1
ATW20140827,1
ATW20140904,1
ATW20141114,1
ATW20150219,1
ATW20150415,1
AVP20110129,1
AVP20120120,1
AVP20120907,1
AVP20131011,1
AVP20140121,1
AVP20140414,1
AVP20140423,1
AVP20140515,1
AVP20140711,1
AVP20150401,1
AWAY20141113,1
AWAY20150218,1
AWAY20150225,1
AWAY20150326,1
AWAY20150403,1
AWAY20150410,2
AWAY20150413,1
AWAY20150416,1
AWAY20150420,1
AWI20150415,1
AWI20150417,2
AWI20150418,1
AWI20150419,3
AWI20150420,3
AXN20131114,1
AXN20140304,1
AXN20141229,1
AXN20150220,1
AXN20150306,1
AXN20150313,1
AXN20150330,1
AXN20150415,1
AXN20150417,1
AXN20150420,1
AYR20150303,2
AYR20150402,1
AYR20150405,1
AYR20150414,2
AYR20150415,1
AYR20150416,1
AYR20150417,1
AYR20150420,1
AZO20140514,1
AZO20141028,1
AZO20150302,1
AZO20150303,2
AZO20150310,1
AZO20150324,1
AZO20150330,1
AZO20150401,1
AZO20150415,1
AZPN20140430,1
AZPN20141003,1
AZPN20150319,1
AZPN20150407,1
AZPN20150409,1
AZPN20150414,3
AZPN20150415,1
AZPN20150420,1
BA20150402,1
BA20150411,1
BA20150416,1
BA20150417,2
BA20150420,5
BANR20141107,1
BANR20150130,1
BANR20150205,1
BANR20150213,1
BANR20150309,1
BANR20150317,1
BANR20150325,1
BANR20150331,1
BANR20150413,1
BANR20150420,1
BBRY20150324,1
BBRY20150326,1
BBRY20150327,2
BBRY20150406,1
BBRY20150409,1
BBRY20150410,1
BBRY20150413,1
BBRY20150420,2
BC20140717,1
BC20150219,1
BC20150302,1
BC20150304,1
BC20150312,1
BC20150414,1
BC20150416,2
BC20150417,1
BC20150420,1
BCC20141215,1
BCC20141216,1
BCC20150105,1
BCC20150107,1
BCC20150111,1
BCC20150316,1
BCC20150318,1
BCC20150331,1
BCC20150413,1
BCC20150420,1
BCEI20141111,1
BCEI20150107,1
BCEI20150120,1
BCEI20150203,1
BCEI20150316,1
BCEI20150317,1
BCEI20150407,1
BCEI20150408,1
BCEI20150409,1
BCEI20150413,1
BCLI20140609,1
BCLI20141222,1
BCLI20150102,1
BCLI20150318,1
BCLI20150319,1
BCLI20150413,1
BCLI20150415,2
BCLI20150420,2
BCO20141119,1
BCO20150319,1
BCO20150414,1
BCO20150415,1
BCO20150420,5
BCO20150421,1
BCRX20140805,1
BCRX20150225,1
BCRX20150324,1
BCRX20150325,1
BCRX20150331,1
BCRX20150401,1
BCRX20150409,2
BCRX20150420,2
BDI.TO20130819,1
BDI.TO20131016,1
BDI.TO20131106,1
BDI.TO20140624,1
BDI.TO20140708,1
BDI.TO20141203,1
BDI.TO20141219,1
BDI.TO20150217,1
BDI.TO20150223,1
BDI.TO20150415,1
BDL20130521,1
BDL20141203,1
BDL20150324,3
BDL20150331,1
BDL20150401,1
BDL20150407,1
BDL20150409,1
BDL20150420,1
BDSI20150209,1
BDSI20150223,1
BDSI20150326,1
BDSI20150330,1
BDSI20150402,1
BDSI20150409,1
BDSI20150410,1
BDSI20150413,1
BDSI20150417,1
BDSI20150420,1
BEA.V20140607,1
BEA.V20141117,1
BEA.V20150119,1
BEA.V20150305,1
BEA.V20150310,1
BEA.V20150311,1
BEA.V20150324,1
BEA.V20150327,1
BEA.V20150406,1
BEA.V20150409,1
BEAV20140610,1
BEAV20141006,1
BEAV20141128,1
BEAV20141206,1
BEAV20141217,1
BEAV20150130,1
BEAV20150415,1
BEAV20150416,1
BEAV20150417,1
BEAV20150418,1
BECN20140829,1
BECN20141014,1
BECN20150116,1
BECN20150206,1
BECN20150227,1
BECN20150311,1
BECN20150327,1
BECN20150401,1
BECN20150413,1
BECN20150414,1
BEE20141201,1
BEE20141209,1
BEE20141230,1
BEE20150129,1
BEE20150304,1
BEE20150407,1
BEE20150410,1
BEE20150414,1
BEE20150417,1
BEE20150419,1
BGC20130930,1
BGC20131122,1
BGC20140924,1
BGC20141103,1
BGC20141106,1
BGC20150324,1
BGC20150402,1
BGC20150419,1
BGC20150420,2
BGCP20150113,1
BGCP20150202,1
BGCP20150220,1
BGCP20150225,1
BGCP20150227,1
BGCP20150326,1
BGCP20150402,1
BGCP20150407,1
BGCP20150417,2
BGG20140721,1
BGG20140801,1
BGG20140811,1
BGG20140816,1
BGG20140820,1
BGG20140821,1
BGG20140905,1
BGG20150106,1
BGG20150123,1
BGG20150224,1
BHT.V20140818,1
BHT.V20140912,2
BHT.V20140915,1
BHT.V20140917,1
BHT.V20141105,1
BHT.V20141126,1
BHT.V20141204,1
BHT.V20141206,1
BHT.V20150305,1
BJRI20141023,1
BJRI20150115,1
BJRI20150204,1
BJRI20150211,1
BJRI20150218,1
BJRI20150330,1
BJRI20150414,1
BJRI20150416,1
BJRI20150417,1
BJRI20150420,1
BKD20141230,1
BKD20150126,1
BKD20150206,1
BKD20150316,1
BKD20150401,1
BKD20150402,1
BKD20150408,1
BKD20150414,1
BKD20150416,1
BKD20150420,1
BKE20141106,1
BKE20150108,1
BKE20150205,1
BKE20150305,1
BKE20150313,2
BKE20150324,1
BKE20150409,1
BKE20150410,1
BKE20150412,1
BKU20141229,2
BKU20150112,1
BKU20150122,1
BKU20150210,1
BKU20150220,1
BKU20150309,1
BKU20150318,1
BKU20150403,1
BKU20150409,1
BLL20150205,1
BLL20150209,1
BLL20150219,1
BLL20150225,1
BLL20150323,1
BLL20150324,1
BLL20150402,1
BLL20150408,1
BLL20150420,2
BLMN20141104,1
BLMN20141128,1
BLMN20150123,1
BLMN20150127,1
BLMN20150312,1
BLMN20150406,1
BLMN20150407,1
BLMN20150413,1
BLMN20150414,1
BLMN20150420,1
BLRX20141216,1
BLRX20141223,1
BLRX20150302,1
BLRX20150311,1
BLRX20150317,1
BLRX20150323,1
BLRX20150325,2
BLRX20150408,1
BLRX20150409,1
BLUE20150202,1
BLUE20150305,1
BLUE20150323,2
BLUE20150403,1
BLUE20150408,1
BLUE20150414,1
BLUE20150416,1
BLUE20150417,1
BLUE20150419,1
BMRN20150318,1
BMRN20150327,1
BMRN20150403,1
BMRN20150408,2
BMRN20150410,1
BMRN20150413,1
BMRN20150414,1
BMRN20150418,1
BMRN20150420,1
BOH20140717,1
BOH20150112,1
BOH20150126,1
BOH20150218,1
BOH20150224,1
BOH20150331,1
BOH20150409,1
BOH20150416,1
BOH20150420,2
BOKF20140113,1
BOKF20150128,1
BOKF20150130,1
BOKF20150210,1
BOKF20150319,1
BOKF20150413,1
BOKF20150414,1
BOKF20150417,1
BOKF20150420,2
BPC.V20140520,1
BPC.V20140701,1
BPC.V20150212,1
BPC.V20150213,1
BPC.V20150216,1
BPC.V20150227,1
BPC.V20150306,1
BPC.V20150312,1
BPC.V20150319,1
BPC.V20150320,1
BPOP20150323,1
BPOP20150327,1
BPOP20150402,1
BPOP20150407,2
BPOP20150413,1
BPOP20150414,1
BPOP20150415,1
BPOP20150416,1
BPOP20150417,1
BPZ20140108,1
BPZ20141027,1
BPZ20141210,1
BPZ20150302,2
BPZ20150304,1
BPZ20150305,1
BPZ20150306,1
BPZ20150309,1
BPZ20150311,1
BRCD20150220,1
BRCD20150311,1
BRCD20150319,1
BRCD20150331,1
BRCD20150401,1
BRCD20150408,1
BRCD20150414,1
BRCD20150415,1
BRCD20150417,1
BRCD20150419,1
BRE.TO20130628,1
BRE.TO20140812,1
BRE.TO20150311,1
BRE.TO20150401,1
BRE.TO20150415,1
BRE.TO20150417,1
BRE.TO20150419,1
BRE.TO20150420,3
BRG20140430,1
BRG20141128,1
BRG20150107,1
BRG20150202,1
BRG20150307,1
BRG20150314,1
BRG20150317,1
BRG20150318,1
BRG20150319,1
BRG20150420,1
BRKR20131126,1
BRKR20131210,1
BRKR20131211,1
BRKR20150212,1
BRKR20150220,1
BRKR20150330,1
BRKR20150402,1
BRKR20150406,1
BRKR20150409,1
BRKR20150414,1
BSPM20091229,1
BSPM20131206,1
BSPM20140306,1
BSPM20140918,1
BSPM20150415,1
BSPM20150416,1
BSPM20150417,3
BSPM20150420,1
BV20141201,1
BV20150114,1
BV20150210,1
BV20150225,1
BV20150303,1
BV20150304,1
BV20150326,1
BV20150407,1
BV20150417,1
BV20150420,1
BWA20150116,1
BWA20150225,1
BWA20150313,1
BWA20150325,1
BWA20150401,1
BWA20150406,1
BWA20150409,1
BWA20150413,1
BWA20150415,2
BWC20141110,1
BWC20141112,1
BWC20141128,1
BWC20150122,1
BWC20150203,1
BWC20150228,1
BWC20150409,1
BWC20150413,1
BWC20150416,1
BWC20150420,1
BXE20140501,1
BXE20140930,1
BXE20150129,1
BXE20150210,1
BXE20150211,1
BXE20150218,1
BXE20150318,1
BXE20150326,1
BXE20150415,1
BXE20150418,1
CACI20140710,1
CACI20141215,1
CACI20150123,1
CACI20150303,1
CACI20150326,1
CACI20150331,1
CACI20150401,1
CACI20150407,1
CACI20150409,1
CACI20150420,1
CADC20141117,1
CADC20141118,1
CADC20150226,1
CADC20150302,1
CADC20150327,1
CADC20150401,1
CADC20150408,1
CADC20150420,3
CALL20140311,1
CALL20140313,1
CALL20140314,1
CALL20140510,1
CALL20140512,1
CALL20140813,1
CALL20150226,1
CALL20150316,1
CALL20150318,2
CALM20140428,1
CALM20140725,1
CALM20140912,1
CALM20150105,1
CALM20150305,1
CALM20150316,2
CALM20150327,1
CALM20150402,1
CALM20150410,1
CAM20130205,1
CAM20130429,1
CAM20130604,1
CAM20140122,1
CAM20140226,1
CAM20140424,1
CAM20140501,1
CAM20140806,1
CAM20150226,1
CAM20150312,1
CAPN20141113,1
CAPN20141118,1
CAPN20150108,1
CAPN20150217,1
CAPN20150218,1
CAPN20150226,2
CAPN20150305,2
CAPN20150413,1
CASH20121001,1
CASH20130926,1
CASH20131113,1
CASH20150129,1
CASH20150223,1
CASH20150304,1
CASH20150325,1
CASH20150407,2
CASH20150415,1
CASM20150204,1
CASM20150318,1
CASM20150327,1
CASM20150407,1
CASM20150415,2
CASM20150416,1
CASM20150417,2
CASM20150420,1
CBFV20140414,2
CBFV20140915,1
CBFV20140922,1
CBFV20140926,1
CBFV20141031,1
CBFV20150203,1
CBFV20150304,1
CBFV20150323,1
CBFV20150409,1
CBL.TO20140423,1
CBL.TO20140515,1
CBL.TO20141124,1
CBL.TO20141204,1
CBL.TO20141224,1
CBL.TO20141231,1
CBL.TO20150304,1
CBL.TO20150331,1
CBL.TO20150408,1
CBL.TO20150410,1
CBL20140423,1
CBL20140515,1
CBL20141124,1
CBL20141204,1
CBL20141224,1
CBL20141231,1
CBL20150304,1
CBL20150331,1
CBL20150408,1
CBL20150410,1
CBRX20141017,1
CBRX20150309,1
CBRX20150319,1
CBRX20150323,1
CBRX20150402,2
CBRX20150409,1
CBRX20150413,1
CBRX20150416,1
CBRX20150420,1
CBZ20141106,1
CBZ20141113,1
CBZ20150302,2
CBZ20150303,1
CBZ20150309,1
CBZ20150320,1
CBZ20150414,1
CBZ20150417,1
CBZ20150419,1
CCF20140109,1
CCF20141029,1
CCF20141113,1
CCF20141211,1
CCF20150202,1
CCF20150206,1
CCF20150317,1
CCF20150327,1
CCF20150415,2
CCRN20150323,1
CCRN20150401,1
CCRN20150403,2
CCRN20150404,1
CCRN20150409,1
CCRN20150410,1
CCRN20150414,1
CCRN20150416,1
CCRN20150417,1
CDR20140801,1
CDR20140910,1
CDR20150205,1
CDR20150224,1
CDR20150302,1
CDR20150325,1
CDR20150412,1
CDR20150413,2
CDR20150420,1
CERE20150109,1
CERE20150115,1
CERE20150222,1
CERE20150227,1
CERE20150316,1
CERE20150326,1
CERE20150327,1
CERE20150402,1
CERE20150409,1
CERE20150410,1
CEVA20140708,1
CEVA20141030,1
CEVA20150202,1
CEVA20150203,1
CEVA20150223,1
CEVA20150312,1
CEVA20150326,1
CEVA20150414,1
CEVA20150415,1
CEVA20150416,1
CFFI20130610,1
CFFI20130924,1
CFFI20131001,1
CFFI20140514,1
CFFI20141023,1
CFFI20141218,1
CFFI20150123,1
CFFI20150129,1
CFFI20150218,1
CFFI20150306,1
CFNL20130413,1
CFNL20140116,1
CFNL20140224,1
CFNL20140310,1
CFNL20140902,1
CFNL20141022,1
CFNL20150313,1
CFNL20150317,1
CFNL20150320,1
CFNL20150326,1
CGE.V20070412,1
CGE.V20100101,1
CGE.V20100124,1
CGE.V20100924,1
CGE.V20101001,1
CGE.V20130207,2
CGE.V20130208,1
CGE.V20140623,1
CGE.V20141217,1
CGNX20140213,1
CGNX20140516,1
CGNX20140711,1
CGNX20140818,1
CGNX20150303,1
CGNX20150329,1
CGNX20150407,1
CGNX20150413,1
CGNX20150416,1
CGNX20150420,1
CHDN20140828,1
CHDN20141007,1
CHDN20141217,1
CHDN20150225,1
CHDN20150226,1
CHDN20150319,1
CHDN20150327,1
CHDN20150330,1
CHDN20150403,1
CHDN20150417,1
CHOP20120517,1
CHOP20140904,1
CHOP20141106,1
CHOP20141124,1
CHOP20150106,1
CHOP20150410,2
CHOP20150414,1
CHOP20150417,1
CHOP20150420,1
CHUY20140404,1
CHUY20140506,1
CHUY20141105,2
CHUY20141204,1
CHUY20150112,1
CHUY20150122,1
CHUY20150302,1
CHUY20150304,1
CHUY20150401,1
CJES20140904,1
CJES20140930,1
CJES20141208,1
CJES20150325,1
CJES20150326,2
CJES20150330,1
CJES20150331,1
CJES20150406,1
CJES20150415,1
CKEC20141105,1
CKEC20150313,2
CKEC20150316,1
CKEC20150317,1
CKEC20150318,1
CKEC20150319,1
CKEC20150409,1
CKEC20150413,1
CKEC20150414,1
CKR.V20130925,1
CKR.V20140129,1
CKR.V20141201,1
CKR.V20150105,1
CKR.V20150210,1
CKR.V20150219,1
CKR.V20150319,1
CKR.V20150401,1
CKR.V20150408,1
CKR.V20150420,1
CLR20130115,1
CLR20130517,1
CLR20131101,1
CLR20140227,1
CLR20140317,1
CLR20140606,2
CLR20140807,1
CLR20150225,1
CLR20150417,1
CLRX20150213,1
CLRX20150220,1
CLRX20150226,4
CLRX20150414,1
CLRX20150416,1
CLRX20150417,2
CLVS20150310,1
CLVS20150404,1
CLVS20150406,1
CLVS20150413,2
CLVS20150414,1
CLVS20150416,1
CLVS20150417,1
CLVS20150420,2
CMC20150327,1
CMC20150328,1
CMC20150405,1
